track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
73,2856,285600,car,972.78,983.895,0.255,-0.02,-0.079,4.97,1.83
73,2857,285700,car,972.805,983.894,0.249,-0.019,-0.078,4.97,1.83
73,2858,285800,car,972.83,983.893,0.263,-0.02,-0.078,4.97,1.83
73,2859,285900,car,972.856,983.892,0.296,-0.023,-0.077,4.97,1.83
73,2860,286000,car,972.886,983.89,0.347,-0.027,-0.077,4.97,1.83
73,2861,286100,car,972.921,983.888,0.416,-0.032,-0.076,4.97,1.83
73,2862,286200,car,972.963,983.886,0.502,-0.038,-0.076,4.97,1.83
73,2863,286300,car,973.013,983.883,0.603,-0.045,-0.075,4.97,1.83
73,2864,286400,car,973.073,983.879,0.717,-0.053,-0.074,4.97,1.83
73,2865,286500,car,973.145,983.875,0.843,-0.062,-0.073,4.97,1.83
73,2866,286600,car,973.229,983.87,0.979,-0.071,-0.072,4.97,1.83
73,2867,286700,car,973.327,983.865,1.122,-0.08,-0.071,4.97,1.83
73,2868,286800,car,973.44,983.859,1.269,-0.088,-0.069,4.97,1.83
73,2869,286900,car,973.567,983.853,1.417,-0.096,-0.067,4.97,1.83
73,2870,287000,car,973.709,983.846,1.564,-0.102,-0.065,4.97,1.83
73,2871,287100,car,973.865,983.839,1.704,-0.107,-0.063,4.97,1.83
73,2872,287200,car,974.036,983.832,1.836,-0.111,-0.06,4.97,1.83
73,2873,287300,car,974.22,983.826,1.957,-0.113,-0.058,4.97,1.83
73,2874,287400,car,974.416,983.819,2.064,-0.113,-0.055,4.97,1.83
73,2875,287500,car,974.622,983.813,2.155,-0.111,-0.051,4.97,1.83
73,2876,287600,car,974.838,983.807,2.23,-0.108,-0.048,4.97,1.83
73,2877,287700,car,975.061,983.801,2.287,-0.104,-0.045,4.97,1.83
73,2878,287800,car,975.29,983.795,2.326,-0.099,-0.042,4.97,1.83
73,2879,287900,car,975.523,983.79,2.348,-0.093,-0.04,4.97,1.83
73,2880,288000,car,975.758,983.785,2.354,-0.088,-0.037,4.97,1.83
73,2881,288100,car,975.993,983.78,2.343,-0.082,-0.035,4.97,1.83
73,2882,288200,car,976.228,983.775,2.318,-0.076,-0.033,4.97,1.83
73,2883,288300,car,976.46,983.77,2.279,-0.071,-0.031,4.97,1.83
73,2884,288400,car,976.688,983.765,2.226,-0.066,-0.03,4.97,1.83
73,2885,288500,car,976.911,983.76,2.161,-0.062,-0.029,4.97,1.83
73,2886,288600,car,977.127,983.755,2.084,-0.058,-0.028,4.97,1.83
73,2887,288700,car,977.335,983.75,1.997,-0.054,-0.027,4.97,1.83
73,2888,288800,car,977.535,983.745,1.9,-0.051,-0.027,4.97,1.83
73,2889,288900,car,977.725,983.74,1.796,-0.047,-0.026,4.97,1.83
73,2890,289000,car,977.905,983.735,1.685,-0.044,-0.026,4.97,1.83
73,2891,289100,car,978.073,983.731,1.571,-0.041,-0.026,4.97,1.83
73,2892,289200,car,978.231,983.726,1.455,-0.039,-0.027,4.97,1.83
73,2893,289300,car,978.376,983.721,1.34,-0.036,-0.027,4.97,1.83
73,2894,289400,car,978.51,983.716,1.229,-0.034,-0.027,4.97,1.83
73,2895,289500,car,978.633,983.712,1.124,-0.031,-0.028,4.97,1.83
73,2896,289600,car,978.745,983.708,1.028,-0.029,-0.028,4.97,1.83
73,2897,289700,car,978.848,983.704,0.942,-0.027,-0.029,4.97,1.83
73,2898,289800,car,978.943,983.7,0.868,-0.025,-0.029,4.97,1.83
73,2899,289900,car,979.029,983.696,0.808,-0.024,-0.03,4.97,1.83
73,2900,290000,car,979.11,983.693,0.761,-0.023,-0.03,4.97,1.83
73,2901,290100,car,979.186,983.69,0.728,-0.023,-0.031,4.97,1.83
73,2902,290200,car,979.259,983.686,0.709,-0.022,-0.031,4.97,1.83
73,2903,290300,car,979.33,983.683,0.702,-0.022,-0.032,4.97,1.83
73,2904,290400,car,979.4,983.68,0.706,-0.023,-0.032,4.97,1.83
73,2905,290500,car,979.471,983.677,0.718,-0.024,-0.033,4.97,1.83
73,2906,290600,car,979.543,983.674,0.734,-0.024,-0.033,4.97,1.83
73,2907,290700,car,979.616,983.671,0.753,-0.025,-0.034,4.97,1.83
73,2908,290800,car,979.691,983.668,0.77,-0.026,-0.034,4.97,1.83
73,2909,290900,car,979.768,983.664,0.783,-0.027,-0.035,4.97,1.83
73,2910,291000,car,979.847,983.661,0.789,-0.028,-0.035,4.97,1.83
73,2911,291100,car,979.925,983.657,0.786,-0.028,-0.036,4.97,1.83
73,2912,291200,car,980.004,983.653,0.773,-0.028,-0.037,4.97,1.83
73,2913,291300,car,980.081,983.649,0.749,-0.028,-0.037,4.97,1.83
73,2914,291400,car,980.156,983.645,0.714,-0.027,-0.038,4.97,1.83
73,2915,291500,car,980.228,983.641,0.669,-0.026,-0.039,4.97,1.83
73,2916,291600,car,980.294,983.638,0.616,-0.024,-0.039,4.97,1.83
73,2917,291700,car,980.356,983.634,0.558,-0.022,-0.04,4.97,1.83
73,2918,291800,car,980.412,983.631,0.495,-0.02,-0.04,4.97,1.83
73,2919,291900,car,980.461,983.628,0.432,-0.018,-0.041,4.97,1.83
73,2920,292000,car,980.504,983.626,0.371,-0.015,-0.041,4.97,1.83
73,2921,292100,car,980.541,983.624,0.313,-0.013,-0.042,4.97,1.83
73,2922,292200,car,980.573,983.622,0.258,-0.011,-0.042,4.97,1.83
73,2923,292300,car,980.599,983.62,0.208,-0.009,-0.042,4.97,1.83
73,2924,292400,car,980.619,983.619,0.16,-0.007,-0.043,4.97,1.83
73,2925,292500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2926,292600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2927,292700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2928,292800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2929,292900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2930,293000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2931,293100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2932,293200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2933,293300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2934,293400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2935,293500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2936,293600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2937,293700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2938,293800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2939,293900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2940,294000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2941,294100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2942,294200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2943,294300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2944,294400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2945,294500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2946,294600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2947,294700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2948,294800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2949,294900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2950,295000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2951,295100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2952,295200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2953,295300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2954,295400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2955,295500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2956,295600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2957,295700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2958,295800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2959,295900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2960,296000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2961,296100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2962,296200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2963,296300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2964,296400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2965,296500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2966,296600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2967,296700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2968,296800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2969,296900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2970,297000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2971,297100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2972,297200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2973,297300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2974,297400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2975,297500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2976,297600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2977,297700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2978,297800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2979,297900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2980,298000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2981,298100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2982,298200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2983,298300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2984,298400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2985,298500,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2986,298600,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2987,298700,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2988,298800,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2989,298900,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2990,299000,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2991,299100,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2992,299200,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2993,299300,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2994,299400,car,980.646,983.617,0.0,0.0,-0.043,4.97,1.83
73,2995,299500,car,980.672,983.615,0.135,-0.006,-0.043,4.97,1.83
73,2996,299600,car,980.686,983.614,0.159,-0.007,-0.043,4.97,1.83
73,2997,299700,car,980.702,983.613,0.175,-0.008,-0.044,4.97,1.83
73,2998,299800,car,980.719,983.612,0.188,-0.008,-0.044,4.97,1.83
73,2999,299900,car,980.738,983.611,0.198,-0.009,-0.044,4.97,1.83
73,3000,300000,car,980.758,983.61,0.208,-0.009,-0.044,4.97,1.83
73,3001,300100,car,980.779,983.609,0.217,-0.01,-0.044,4.97,1.83
73,3002,300200,car,980.8,983.607,0.225,-0.01,-0.044,4.97,1.83
73,3003,300300,car,980.823,983.606,0.232,-0.01,-0.045,4.97,1.83
73,3004,300400,car,980.846,983.605,0.237,-0.011,-0.045,4.97,1.83
73,3005,300500,car,980.87,983.603,0.24,-0.011,-0.045,4.97,1.83
73,3006,300600,car,980.894,983.602,0.241,-0.011,-0.045,4.97,1.83
73,3007,300700,car,980.918,983.601,0.241,-0.011,-0.045,4.97,1.83
74,2781,278100,car,1052.852,988.616,-8.357,0.457,3.087,4.42,1.73
74,2782,278200,car,1052.017,988.661,-8.364,0.457,3.087,4.42,1.73
74,2783,278300,car,1051.18,988.707,-8.368,0.457,3.087,4.42,1.73
74,2784,278400,car,1050.343,988.753,-8.368,0.457,3.087,4.42,1.73
74,2785,278500,car,1049.507,988.799,-8.362,0.457,3.087,4.42,1.73
74,2786,278600,car,1048.671,988.844,-8.352,0.456,3.087,4.42,1.73
74,2787,278700,car,1047.835,988.89,-8.336,0.455,3.087,4.42,1.73
74,2788,278800,car,1047.002,988.935,-8.316,0.453,3.087,4.42,1.73
74,2789,278900,car,1046.17,988.98,-8.291,0.45,3.087,4.42,1.73
74,2790,279000,car,1045.341,989.025,-8.261,0.446,3.088,4.42,1.73
74,2791,279100,car,1044.515,989.069,-8.226,0.442,3.088,4.42,1.73
74,2792,279200,car,1043.692,989.113,-8.186,0.436,3.088,4.42,1.73
74,2793,279300,car,1042.874,989.156,-8.14,0.43,3.089,4.42,1.73
74,2794,279400,car,1042.06,989.198,-8.089,0.422,3.089,4.42,1.73
74,2795,279500,car,1041.251,989.239,-8.032,0.415,3.09,4.42,1.73
74,2796,279600,car,1040.448,989.28,-7.97,0.406,3.091,4.42,1.73
74,2797,279700,car,1039.65,989.32,-7.903,0.398,3.091,4.42,1.73
74,2798,279800,car,1038.86,989.358,-7.83,0.389,3.092,4.42,1.73
74,2799,279900,car,1038.077,989.397,-7.752,0.381,3.093,4.42,1.73
74,2800,280000,car,1037.302,989.434,-7.668,0.372,3.093,4.42,1.73
74,2801,280100,car,1036.535,989.47,-7.578,0.364,3.094,4.42,1.73
74,2802,280200,car,1035.777,989.506,-7.483,0.356,3.094,4.42,1.73
74,2803,280300,car,1035.029,989.541,-7.382,0.348,3.094,4.42,1.73
74,2804,280400,car,1034.291,989.576,-7.275,0.341,3.095,4.42,1.73
74,2805,280500,car,1033.563,989.609,-7.164,0.335,3.095,4.42,1.73
74,2806,280600,car,1032.847,989.643,-7.048,0.328,3.095,4.42,1.73
74,2807,280700,car,1032.142,989.676,-6.929,0.323,3.095,4.42,1.73
74,2808,280800,car,1031.449,989.708,-6.809,0.317,3.095,4.42,1.73
74,2809,280900,car,1030.768,989.74,-6.688,0.313,3.095,4.42,1.73
74,2810,281000,car,1030.099,989.772,-6.57,0.308,3.095,4.42,1.73
74,2811,281100,car,1029.442,989.803,-6.457,0.304,3.094,4.42,1.73
74,2812,281200,car,1028.797,989.834,-6.349,0.301,3.094,4.42,1.73
74,2813,281300,car,1028.162,989.864,-6.25,0.298,3.094,4.42,1.73
74,2814,281400,car,1027.537,989.894,-6.16,0.296,3.094,4.42,1.73
74,2815,281500,car,1026.921,989.924,-6.08,0.294,3.093,4.42,1.73
74,2816,281600,car,1026.313,989.954,-6.009,0.293,3.093,4.42,1.73
74,2817,281700,car,1025.712,989.984,-5.946,0.292,3.092,4.42,1.73
74,2818,281800,car,1025.118,990.014,-5.889,0.292,3.092,4.42,1.73
74,2819,281900,car,1024.529,990.044,-5.835,0.293,3.092,4.42,1.73
74,2820,282000,car,1023.945,990.074,-5.783,0.293,3.091,4.42,1.73
74,2821,282100,car,1023.367,990.104,-5.728,0.294,3.09,4.42,1.73
74,2822,282200,car,1022.794,990.135,-5.669,0.296,3.089,4.42,1.73
74,2823,282300,car,1022.227,990.165,-5.604,0.297,3.089,4.42,1.73
74,2824,282400,car,1021.667,990.196,-5.531,0.298,3.088,4.42,1.73
74,2825,282500,car,1021.114,990.227,-5.449,0.299,3.087,4.42,1.73
74,2826,282600,car,1020.569,990.259,-5.358,0.299,3.086,4.42,1.73
74,2827,282700,car,1020.033,990.29,-5.257,0.298,3.085,4.42,1.73
74,2828,282800,car,1019.508,990.321,-5.148,0.296,3.084,4.42,1.73
74,2829,282900,car,1018.993,990.351,-5.031,0.292,3.084,4.42,1.73
74,2830,283000,car,1018.49,990.381,-4.908,0.287,3.083,4.42,1.73
74,2831,283100,car,1017.999,990.41,-4.78,0.28,3.083,4.42,1.73
74,2832,283200,car,1017.521,990.438,-4.648,0.272,3.083,4.42,1.73
74,2833,283300,car,1017.056,990.464,-4.514,0.262,3.084,4.42,1.73
74,2834,283400,car,1016.605,990.49,-4.378,0.251,3.084,4.42,1.73
74,2835,283500,car,1016.167,990.513,-4.242,0.239,3.085,4.42,1.73
74,2836,283600,car,1015.743,990.535,-4.105,0.226,3.087,4.42,1.73
74,2837,283700,car,1015.332,990.556,-3.969,0.213,3.088,4.42,1.73
74,2838,283800,car,1014.935,990.575,-3.832,0.199,3.09,4.42,1.73
74,2839,283900,car,1014.551,990.592,-3.697,0.186,3.091,4.42,1.73
74,2840,284000,car,1014.182,990.608,-3.562,0.174,3.093,4.42,1.73
74,2841,284100,car,1013.825,990.623,-3.427,0.163,3.094,4.42,1.73
74,2842,284200,car,1013.482,990.638,-3.293,0.152,3.095,4.42,1.73
74,2843,284300,car,1013.153,990.651,-3.161,0.144,3.096,4.42,1.73
74,2844,284400,car,1012.837,990.665,-3.03,0.137,3.097,4.42,1.73
74,2845,284500,car,1012.534,990.678,-2.901,0.131,3.096,4.42,1.73
74,2846,284600,car,1012.244,990.692,-2.774,0.127,3.096,4.42,1.73
74,2847,284700,car,1011.966,990.706,-2.651,0.125,3.095,4.42,1.73
74,2848,284800,car,1011.701,990.721,-2.531,0.124,3.093,4.42,1.73
74,2849,284900,car,1011.448,990.737,-2.415,0.125,3.09,4.42,1.73
74,2850,285000,car,1011.207,990.754,-2.305,0.127,3.087,4.42,1.73
74,2851,285100,car,1010.977,990.773,-2.199,0.13,3.083,4.42,1.73
74,2852,285200,car,1010.757,990.792,-2.1,0.134,3.078,4.42,1.73
74,2853,285300,car,1010.548,990.813,-2.007,0.139,3.073,4.42,1.73
74,2854,285400,car,1010.347,990.836,-1.921,0.144,3.067,4.42,1.73
74,2855,285500,car,1010.156,990.859,-1.843,0.15,3.06,4.42,1.73
74,2856,285600,car,1009.972,990.884,-1.773,0.157,3.053,4.42,1.73
74,2857,285700,car,1009.795,990.911,-1.713,0.165,3.046,4.42,1.73
74,2858,285800,car,1009.625,990.938,-1.662,0.173,3.038,4.42,1.73
74,2859,285900,car,1009.46,990.968,-1.62,0.183,3.029,4.42,1.73
74,2860,286000,car,1009.299,990.998,-1.588,0.193,3.02,4.42,1.73
74,2861,286100,car,1009.141,991.031,-1.566,0.205,3.011,4.42,1.73
74,2862,286200,car,1008.986,991.064,-1.552,0.219,3.001,4.42,1.73
74,2863,286300,car,1008.833,991.1,-1.547,0.235,2.991,4.42,1.73
74,2864,286400,car,1008.68,991.139,-1.549,0.252,2.98,4.42,1.73
74,2865,286500,car,1008.527,991.179,-1.559,0.272,2.969,4.42,1.73
74,2866,286600,car,1008.374,991.222,-1.574,0.295,2.956,4.42,1.73
74,2867,286700,car,1008.22,991.269,-1.595,0.32,2.944,4.42,1.73
74,2868,286800,car,1008.064,991.319,-1.621,0.349,2.93,4.42,1.73
74,2869,286900,car,1007.906,991.373,-1.652,0.381,2.915,4.42,1.73
74,2870,287000,car,1007.746,991.431,-1.686,0.417,2.899,4.42,1.73
74,2871,287100,car,1007.583,991.494,-1.724,0.457,2.883,4.42,1.73
74,2872,287200,car,1007.417,991.562,-1.764,0.501,2.865,4.42,1.73
74,2873,287300,car,1007.248,991.637,-1.806,0.551,2.846,4.42,1.73
74,2874,287400,car,1007.076,991.717,-1.85,0.606,2.825,4.42,1.73
74,2875,287500,car,1006.901,991.805,-1.893,0.666,2.803,4.42,1.73
74,2876,287600,car,1006.722,991.9,-1.936,0.732,2.78,4.42,1.73
74,2877,287700,car,1006.541,992.003,-1.976,0.804,2.755,4.42,1.73
74,2878,287800,car,1006.358,992.115,-2.013,0.881,2.729,4.42,1.73
74,2879,287900,car,1006.172,992.236,-2.046,0.964,2.701,4.42,1.73
74,2880,288000,car,1005.986,992.366,-2.073,1.053,2.672,4.42,1.73
74,2881,288100,car,1005.799,992.507,-2.093,1.146,2.641,4.42,1.73
74,2882,288200,car,1005.612,992.658,-2.108,1.244,2.609,4.42,1.73
74,2883,288300,car,1005.426,992.819,-2.116,1.347,2.575,4.42,1.73
74,2884,288400,car,1005.242,992.991,-2.118,1.454,2.54,4.42,1.73
74,2885,288500,car,1005.06,993.174,-2.113,1.566,2.504,4.42,1.73
74,2886,288600,car,1004.881,993.368,-2.103,1.683,2.467,4.42,1.73
74,2887,288700,car,1004.705,993.573,-2.088,1.804,2.429,4.42,1.73
74,2888,288800,car,1004.533,993.79,-2.068,1.931,2.39,4.42,1.73
74,2889,288900,car,1004.365,994.018,-2.043,2.063,2.351,4.42,1.73
74,2890,289000,car,1004.202,994.258,-2.013,2.201,2.312,4.42,1.73
74,2891,289100,car,1004.043,994.51,-1.978,2.344,2.272,4.42,1.73
74,2892,289200,car,1003.889,994.776,-1.938,2.493,2.232,4.42,1.73
74,2893,289300,car,1003.74,995.054,-1.893,2.647,2.192,4.42,1.73
74,2894,289400,car,1003.597,995.347,-1.841,2.805,2.152,4.42,1.73
74,2895,289500,car,1003.459,995.653,-1.783,2.964,2.112,4.42,1.73
74,2896,289600,car,1003.328,995.974,-1.719,3.125,2.074,4.42,1.73
74,2897,289700,car,1003.203,996.309,-1.648,3.285,2.036,4.42,1.73
74,2898,289800,car,1003.085,996.658,-1.572,3.444,1.999,4.42,1.73
74,2899,289900,car,1002.973,997.022,-1.491,3.599,1.964,4.42,1.73
74,2900,290000,car,1002.868,997.401,-1.408,3.752,1.93,4.42,1.73
74,2901,290100,car,1002.769,997.793,-1.324,3.901,1.898,4.42,1.73
74,2902,290200,car,1002.677,998.198,-1.24,4.047,1.868,4.42,1.73
74,2903,290300,car,1002.591,998.617,-1.157,4.189,1.84,4.42,1.73
74,2904,290400,car,1002.511,999.049,-1.077,4.33,1.815,4.42,1.73
74,2905,290500,car,1002.437,999.494,-1.0,4.467,1.791,4.42,1.73
74,2906,290600,car,1002.368,999.95,-0.926,4.602,1.769,4.42,1.73
74,2907,290700,car,1002.303,1000.419,-0.856,4.735,1.75,4.42,1.73
74,2908,290800,car,1002.244,1000.9,-0.79,4.866,1.732,4.42,1.73
74,2909,290900,car,1002.188,1001.393,-0.727,4.995,1.715,4.42,1.73
74,2910,291000,car,1002.137,1001.897,-0.667,5.123,1.7,4.42,1.73
74,2911,291100,car,1002.091,1002.414,-0.611,5.249,1.687,4.42,1.73
74,2912,291200,car,1002.048,1002.942,-0.556,5.375,1.674,4.42,1.73
74,2913,291300,car,1002.01,1003.481,-0.502,5.499,1.662,4.42,1.73
74,2914,291400,car,1001.975,1004.033,-0.45,5.621,1.651,4.42,1.73
74,2915,291500,car,1001.946,1004.597,-0.397,5.741,1.64,4.42,1.73
74,2916,291600,car,1001.92,1005.172,-0.345,5.858,1.63,4.42,1.73
74,2917,291700,car,1001.9,1005.758,-0.292,5.97,1.62,4.42,1.73
74,2918,291800,car,1001.884,1006.356,-0.239,6.078,1.61,4.42,1.73
74,2919,291900,car,1001.873,1006.964,-0.185,6.179,1.601,4.42,1.73
74,2920,292000,car,1001.867,1007.582,-0.131,6.275,1.592,4.42,1.73
74,2921,292100,car,1001.865,1008.21,-0.077,6.363,1.583,4.42,1.73
74,2922,292200,car,1001.869,1008.846,-0.023,6.445,1.574,4.42,1.73
74,2923,292300,car,1001.878,1009.491,0.029,6.519,1.566,4.42,1.73
74,2924,292400,car,1001.891,1010.143,0.08,6.585,1.559,4.42,1.73
74,2925,292500,car,1001.909,1010.801,0.129,6.644,1.551,4.42,1.73
74,2926,292600,car,1001.931,1011.465,0.174,6.695,1.545,4.42,1.73
74,2927,292700,car,1001.957,1012.135,0.216,6.739,1.539,4.42,1.73
74,2928,292800,car,1001.986,1012.808,0.255,6.776,1.533,4.42,1.73
74,2929,292900,car,1002.018,1013.486,0.289,6.806,1.528,4.42,1.73
74,2930,293000,car,1002.053,1014.166,0.319,6.83,1.524,4.42,1.73
74,2931,293100,car,1002.089,1014.849,0.345,6.848,1.52,4.42,1.73
74,2932,293200,car,1002.128,1015.534,0.367,6.861,1.517,4.42,1.73
74,2933,293300,car,1002.168,1016.22,0.385,6.87,1.515,4.42,1.73
74,2934,293400,car,1002.21,1016.907,0.4,6.875,1.513,4.42,1.73
74,2935,293500,car,1002.252,1017.594,0.412,6.878,1.511,4.42,1.73
74,2936,293600,car,1002.295,1018.282,0.422,6.879,1.509,4.42,1.73
74,2937,293700,car,1002.339,1018.97,0.431,6.879,1.508,4.42,1.73
74,2938,293800,car,1002.384,1019.658,0.438,6.879,1.507,4.42,1.73
74,2939,293900,car,1002.429,1020.345,0.445,6.879,1.506,4.42,1.73
74,2940,294000,car,1002.475,1021.033,0.451,6.878,1.505,4.42,1.73
74,2941,294100,car,1002.521,1021.721,0.457,6.878,1.504,4.42,1.73
75,2804,280400,car,949.197,985.824,3.704,-0.355,-0.096,4.58,1.71
75,2805,280500,car,949.568,985.788,3.702,-0.356,-0.096,4.58,1.71
75,2806,280600,car,949.938,985.752,3.693,-0.355,-0.096,4.58,1.71
75,2807,280700,car,950.307,985.717,3.674,-0.354,-0.096,4.58,1.71
75,2808,280800,car,950.675,985.681,3.646,-0.353,-0.096,4.58,1.71
75,2809,280900,car,951.039,985.645,3.608,-0.35,-0.097,4.58,1.71
75,2810,281000,car,951.4,985.61,3.562,-0.346,-0.097,4.58,1.71
75,2811,281100,car,951.756,985.574,3.508,-0.342,-0.097,4.58,1.71
75,2812,281200,car,952.107,985.54,3.447,-0.337,-0.098,4.58,1.71
75,2813,281300,car,952.452,985.506,3.381,-0.332,-0.098,4.58,1.71
75,2814,281400,car,952.79,985.472,3.311,-0.325,-0.098,4.58,1.71
75,2815,281500,car,953.121,985.439,3.238,-0.319,-0.098,4.58,1.71
75,2816,281600,car,953.445,985.407,3.163,-0.311,-0.098,4.58,1.71
75,2817,281700,car,953.761,985.376,3.087,-0.304,-0.098,4.58,1.71
75,2818,281800,car,954.07,985.346,3.012,-0.296,-0.098,4.58,1.71
75,2819,281900,car,954.371,985.317,2.938,-0.288,-0.098,4.58,1.71
75,2820,282000,car,954.665,985.289,2.866,-0.28,-0.097,4.58,1.71
75,2821,282100,car,954.952,985.261,2.798,-0.272,-0.097,4.58,1.71
75,2822,282200,car,955.231,985.235,2.735,-0.264,-0.096,4.58,1.71
75,2823,282300,car,955.505,985.21,2.677,-0.257,-0.096,4.58,1.71
75,2824,282400,car,955.773,985.185,2.625,-0.25,-0.095,4.58,1.71
75,2825,282500,car,956.036,985.161,2.581,-0.244,-0.094,4.58,1.71
75,2826,282600,car,956.294,985.138,2.543,-0.238,-0.093,4.58,1.71
75,2827,282700,car,956.548,985.116,2.513,-0.233,-0.093,4.58,1.71
75,2828,282800,car,956.8,985.094,2.491,-0.229,-0.092,4.58,1.71
75,2829,282900,car,957.049,985.072,2.476,-0.226,-0.091,4.58,1.71
75,2830,283000,car,957.297,985.051,2.468,-0.223,-0.09,4.58,1.71
75,2831,283100,car,957.543,985.03,2.467,-0.22,-0.089,4.58,1.71
75,2832,283200,car,957.79,985.009,2.473,-0.219,-0.088,4.58,1.71
75,2833,283300,car,958.038,984.988,2.486,-0.217,-0.087,4.58,1.71
75,2834,283400,car,958.286,984.968,2.504,-0.216,-0.086,4.58,1.71
75,2835,283500,car,958.537,984.948,2.529,-0.216,-0.085,4.58,1.71
75,2836,283600,car,958.79,984.928,2.559,-0.216,-0.084,4.58,1.71
75,2837,283700,car,959.046,984.908,2.593,-0.215,-0.083,4.58,1.71
75,2838,283800,car,959.305,984.888,2.631,-0.215,-0.082,4.58,1.71
75,2839,283900,car,959.569,984.869,2.671,-0.215,-0.08,4.58,1.71
75,2840,284000,car,959.836,984.849,2.712,-0.215,-0.079,4.58,1.71
